family,noise,length,seed,method,stat_cfg_name,precision,recall,f1,roc_auc,pr_auc,edges_mean,edges_energy_only,edges_volatility_only,edges_union,auroc_lag1,auroc_lag2,status,time_seconds
hawkes,high,long,0,SBTG-Linear,hac5_alpha010_by,0.16666666666666666,1.0,0.2857142857142857,0.7222222222222222,0.16666666666666666,31.0,0.0,23.0,54.0,,,success,103.79918766021729
hawkes,high,long,0,SBTG-Linear,hac7_alpha010_by,0.16666666666666666,1.0,0.2857142857142857,0.7222222222222222,0.16666666666666666,31.0,0.0,23.0,54.0,,,success,96.34035873413086
hawkes,high,long,0,SBTG-FeatureBilinear,hac5_alpha010_by,0.21951219512195122,1.0,0.36,0.8024691358024691,0.21951219512195122,29.0,0.0,12.0,41.0,,,success,137.99616241455078
hawkes,high,long,0,SBTG-FeatureBilinear,hac7_alpha010_by,0.21951219512195122,1.0,0.36,0.8024691358024691,0.21951219512195122,29.0,0.0,12.0,41.0,,,success,129.1969075202942
hawkes,high,long,0,SBTG-Minimal,hac5_alpha010_by,0.0958904109589041,0.7777777777777778,0.17073170731707318,0.4814814814814815,0.09680365296803653,,,,,0.6337448559670782,0.4844649021864212,success,257.9839150905609
hawkes,high,long,0,SBTG-Minimal,hac7_alpha010_by,0.25,1.0,0.4,0.8333333333333334,0.25,,,,,0.9231824417009602,0.380897583429229,success,246.17523550987244
hawkes,high,long,0,VAR-LASSO,default,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.5596707818930041,0.11834215167548501,,,,,,,,
hawkes,high,long,0,VAR-Ridge,default,0.1,1.0,0.18181818181818182,0.49794238683127573,0.12348587500139607,,,,,,,,
hawkes,high,long,0,VAR-LiNGAM,default,0.0,0.0,0.0,0.49382716049382713,0.1,,,,,,,,
hawkes,high,long,0,Poisson-GLM,default,0.1,1.0,0.18181818181818182,0.5089163237311385,0.16177584869105335,,,,,,,,
hawkes,high,long,0,NOTEARS,default,0.0,0.0,0.0,0.49382716049382713,0.1,,,,,,,,
hawkes,high,long,0,PCMCI+,default,0.13333333333333333,0.2222222222222222,0.16666666666666666,0.5308641975308642,0.10740740740740741,,,,,,,,
hawkes,high,long,0,DYNOTEARS,default,0.0,0.0,0.0,0.4814814814814815,0.1,,,,,,,,
tanh,low,long,1,SBTG-Linear,hac5_alpha010_by,0.3,0.8571428571428571,0.4444444444444444,0.8442340791738383,0.26825396825396824,17.0,0.0,3.0,20.0,,,success,102.28135514259338
tanh,low,long,1,SBTG-Linear,hac7_alpha010_by,0.3157894736842105,0.8571428571428571,0.46153846153846156,0.8502581755593804,0.2817878028404344,16.0,0.0,3.0,19.0,,,success,93.8035728931427
tanh,low,long,1,SBTG-FeatureBilinear,hac5_alpha010_by,0.23333333333333334,1.0,0.3783783783783784,0.8614457831325302,0.23333333333333334,25.0,0.0,5.0,30.0,,,success,137.28715252876282
tanh,low,long,1,SBTG-FeatureBilinear,hac7_alpha010_by,0.23333333333333334,1.0,0.3783783783783784,0.8614457831325302,0.23333333333333334,25.0,0.0,5.0,30.0,,,success,128.30487942695618
tanh,low,long,1,SBTG-Minimal,hac5_alpha010_by,0.09859154929577464,1.0,0.1794871794871795,0.6144578313253012,0.09859154929577464,,,,,0.9173838209982789,0.9270588235294117,success,222.19526028633118
tanh,low,long,1,SBTG-Minimal,hac7_alpha010_by,0.10606060606060606,1.0,0.1917808219178082,0.6445783132530121,0.10606060606060606,,,,,0.9070567986230637,0.9505882352941176,success,194.8366870880127
tanh,low,long,1,VAR-LASSO,default,0.08695652173913043,0.2857142857142857,0.13333333333333333,0.5456110154905335,0.1746031746031746,,,,,,,,
tanh,low,long,1,VAR-Ridge,default,0.07777777777777778,1.0,0.14432989690721648,0.576592082616179,0.18810408144344115,,,,,,,,
tanh,low,long,1,VAR-LiNGAM,default,0.06666666666666667,0.14285714285714285,0.09090909090909091,0.4784853700516351,0.07765567765567766,,,,,,,,
tanh,low,long,1,NOTEARS,default,0.0,0.0,0.0,0.5,0.07777777777777778,,,,,,,,
tanh,low,long,1,PCMCI+,default,0.08695652173913043,0.5714285714285714,0.1509433962264151,0.5327022375215147,0.08302277432712216,,,,,,,,
tanh,low,long,1,DYNOTEARS,default,0.5,0.2857142857142857,0.36363636363636365,0.6342512908777969,0.3412698412698413,,,,,,,,
tanh,low,long,0,SBTG-Linear,hac5_alpha010_by,0.20930232558139536,1.0,0.34615384615384615,0.7901234567901234,0.20930232558139536,43.0,0.0,0.0,43.0,,,success,103.94147419929504
tanh,low,long,0,SBTG-Linear,hac7_alpha010_by,0.20930232558139536,1.0,0.34615384615384615,0.7901234567901234,0.20930232558139536,43.0,0.0,0.0,43.0,,,success,94.8368227481842
tanh,low,long,0,SBTG-FeatureBilinear,hac5_alpha010_by,0.23076923076923078,1.0,0.375,0.8148148148148149,0.23076923076923078,39.0,0.0,0.0,39.0,,,success,138.033207654953
tanh,low,long,0,SBTG-FeatureBilinear,hac7_alpha010_by,0.23076923076923078,1.0,0.375,0.8148148148148149,0.23076923076923078,39.0,0.0,0.0,39.0,,,success,129.12881517410278
tanh,low,long,0,SBTG-Minimal,hac5_alpha010_by,0.1111111111111111,0.8888888888888888,0.19753086419753085,0.5493827160493827,0.10987654320987654,,,,,0.6213991769547326,0.5489067894131185,success,224.8788993358612
tanh,low,long,0,SBTG-Minimal,hac7_alpha010_by,0.10144927536231885,0.7777777777777778,0.1794871794871795,0.5061728395061729,0.10112721417069244,,,,,0.5829903978052127,0.5051783659378597,success,201.17060947418213
tanh,low,long,0,VAR-LASSO,default,0.14285714285714285,0.5555555555555556,0.22727272727272727,0.5967078189300412,0.23511683209263853,,,,,,,,
tanh,low,long,0,VAR-Ridge,default,0.1,1.0,0.18181818181818182,0.47736625514403297,0.22294362819158017,,,,,,,,
tanh,low,long,0,VAR-LiNGAM,default,0.11764705882352941,0.4444444444444444,0.18604651162790697,0.5178326474622771,0.11010433158770755,,,,,,,,
tanh,low,long,0,NOTEARS,default,0.0,0.0,0.0,0.5,0.1,,,,,,,,
tanh,low,long,0,PCMCI+,default,0.1016949152542373,0.6666666666666666,0.17647058823529413,0.5061728395061729,0.10112994350282486,,,,,,,,
tanh,low,long,0,DYNOTEARS,default,0.16666666666666666,0.1111111111111111,0.13333333333333333,0.5281207133058985,0.2,,,,,,,,
tanh,high,long,1,SBTG-Linear,hac5_alpha010_by,0.3333333333333333,1.0,0.5,0.9156626506024097,0.3333333333333333,20.0,0.0,1.0,21.0,,,success,101.62618494033813
tanh,high,long,1,SBTG-Linear,hac7_alpha010_by,0.35,1.0,0.5185185185185185,0.9216867469879518,0.35,19.0,0.0,1.0,20.0,,,success,95.82513666152954
tanh,high,long,1,SBTG-FeatureBilinear,hac5_alpha010_by,0.07865168539325842,1.0,0.14583333333333334,0.5060240963855422,0.07865168539325842,16.0,0.0,73.0,89.0,,,success,107.72699928283691
tanh,high,long,1,SBTG-FeatureBilinear,hac7_alpha010_by,0.07865168539325842,1.0,0.14583333333333334,0.5060240963855422,0.07865168539325842,18.0,0.0,71.0,89.0,,,success,92.6434051990509
tanh,high,long,1,SBTG-Minimal,hac5_alpha010_by,0.1320754716981132,1.0,0.23333333333333334,0.7228915662650602,0.1320754716981132,,,,,1.0,0.9600000000000001,success,193.38452410697937
tanh,high,long,1,SBTG-Minimal,hac7_alpha010_by,0.11290322580645161,1.0,0.2028985507246377,0.6686746987951807,0.11290322580645161,,,,,0.9724612736660929,0.9858823529411765,success,187.935702085495
tanh,high,long,1,VAR-LASSO,default,0.13333333333333333,0.2857142857142857,0.18181818181818182,0.5869191049913941,0.3412698412698413,,,,,,,,
tanh,high,long,1,VAR-Ridge,default,0.07777777777777778,1.0,0.14432989690721648,0.5748709122203098,0.3115995261460156,,,,,,,,
tanh,high,long,1,VAR-LiNGAM,default,0.0,0.0,0.0,0.4819277108433735,0.07777777777777778,,,,,,,,
tanh,high,long,1,NOTEARS,default,0.5,0.2857142857142857,0.36363636363636365,0.6342512908777969,0.3412698412698413,,,,,,,,
tanh,high,long,1,PCMCI+,default,0.1,0.2857142857142857,0.14814814814814814,0.5344234079173837,0.08412698412698413,,,,,,,,
tanh,high,long,1,DYNOTEARS,default,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.6179001721170395,0.2222222222222222,,,,,,,,
tanh,high,long,0,SBTG-Linear,hac5_alpha010_by,0.2727272727272727,1.0,0.42857142857142855,0.8518518518518519,0.2727272727272727,33.0,0.0,0.0,33.0,,,success,103.05508804321289
tanh,high,long,0,SBTG-Linear,hac7_alpha010_by,0.2647058823529412,1.0,0.4186046511627907,0.845679012345679,0.2647058823529412,34.0,0.0,0.0,34.0,,,success,97.0118944644928
tanh,high,long,0,SBTG-FeatureBilinear,hac5_alpha010_by,0.10465116279069768,1.0,0.18947368421052632,0.5246913580246914,0.10465116279069768,30.0,0.0,56.0,86.0,,,success,107.78598070144653
tanh,high,long,0,SBTG-FeatureBilinear,hac7_alpha010_by,0.10465116279069768,1.0,0.18947368421052632,0.5246913580246914,0.10465116279069768,30.0,0.0,56.0,86.0,,,success,92.1397876739502
tanh,high,long,0,SBTG-Minimal,hac5_alpha010_by,0.17307692307692307,1.0,0.29508196721311475,0.7345679012345678,0.17307692307692307,,,,,0.9986282578875171,0.5788262370540851,success,198.2056806087494
tanh,high,long,0,SBTG-Minimal,hac7_alpha010_by,0.17307692307692307,1.0,0.29508196721311475,0.7345679012345678,0.17307692307692307,,,,,0.9986282578875171,0.7157652474108172,success,186.07021594047546
tanh,high,long,0,VAR-LASSO,default,0.15789473684210525,0.3333333333333333,0.21428571428571427,0.5733882030178327,0.14135802469135803,,,,,,,,
tanh,high,long,0,VAR-Ridge,default,0.1,1.0,0.18181818181818182,0.6021947873799726,0.17300373246756606,,,,,,,,
tanh,high,long,0,VAR-LiNGAM,default,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.5034293552812071,0.10476190476190476,,,,,,,,
tanh,high,long,0,NOTEARS,default,0.16666666666666666,0.1111111111111111,0.13333333333333333,0.522633744855967,0.11111111111111112,,,,,,,,
tanh,high,long,0,PCMCI+,default,0.15789473684210525,0.3333333333333333,0.21428571428571427,0.5679012345679012,0.1192982456140351,,,,,,,,
tanh,high,long,0,DYNOTEARS,default,0.125,0.1111111111111111,0.11764705882352941,0.5116598079561043,0.11111111111111112,,,,,,,,
